[    0.00s ->     4.82s] Credit spreads has been my go-to strategy that allowed me to compound my wealth while I was
[ 3583.68s ->  3588.26s] things out in terms of defense. But the next question that I get all the time is, why don't
[ 3588.26s ->  3593.00s] we roll it up or to a higher strike price to give us even more margin for error? And I'll show you
[ 3593.00s ->  3600.54s] exactly why. So if you go to $135, $130, now you're collecting $137, which means that when you
[ 3600.54s ->  3606.80s] roll this out, you're actually going to pay money to roll this out. So around $25 or so to give
[ 3606.80s ->  3612.04s] yourself more room, right? Just in case NVIDIA continues to go up. The reason why I don't like
[ 3612.04s ->  3619.12s] to do this is because now you're messing with your max profit and max loss, right? Your max profit
[ 3619.12s ->  3628.02s] looked a lot better before. It was $170. Now it's at $137. And there's no guarantee that you'll win
[ 3628.02s ->  3633.10s] in this trade because NVIDIA could continue to go up like it actually did, right? It went to $130.
[ 3633.36s ->  3637.90s] This is where the next rule comes in when it comes to rolling is that I never roll if I can't get a
[ 3637.90s ->  3643.32s] credit for it. If I'm paying a debit, never going to do it because I would rather just close the spread
[ 3643.32s ->  3647.94s] out and move on. Well, let's continue talking about the topic of defense because I see that a lot in my
[ 3647.94s ->  3652.86s] comments when I post about credit spreads. There's another way of trading credit spreads
[ 3652.86s ->  3659.56s] where people break up the legs. So what that means is you have, for example, this $130, $135, right?
[ 3659.60s ->  3665.48s] Expiring at the same time. One person might end up extending this one leg, just the sole leg,
[ 3665.48s ->  3671.64s] so you can collect more money while leaving the top leg, the protection leg as stationary.
[ 3672.08s ->  3677.12s] A lot of ways to mess with these legs. And honestly, these are really advanced topics,
[ 3677.12s ->  3682.78s] really hard to do. But the reason that I don't really do this is because you're messing with your
[ 3682.78s ->  3687.74s] defined risk and defined loss, right? You know for a fact that when you're selling credit spread,
[ 3687.86s ->  3693.92s] your max risk is your total credit collected, subtracted by your width, right? That's my worst
[ 3693.92s ->  3699.80s] case scenario. By breaking up the legs, you're introducing a lot more risk. But because that one
[ 3699.80s ->  3705.72s] week, for example, where you have an unprotected put, if that stock continues to go against you,
[ 3705.72s ->  3711.04s] for example, in this case, like Nvidia, where for demonstration purposes, it continues to go
[ 3711.04s ->  3718.18s] up to like $129, then you'll start introducing a lot more risk and you'll start losing more and more
[ 3718.18s ->  3723.28s] money all because you're not willing to take the loss. So my rule of thumb, and I like to keep things
[ 3723.28s ->  3728.70s] as simple as possible because that's how you make things repeatable, is to just close out the spread
[ 3728.70s ->  3734.16s] whenever you hit your stop loss. I don't even like rolling a spread in this manner, like we're talking
[ 3734.16s ->  3738.82s] about right here, because it then just kind of delays the inevitable, especially on the call
[ 3738.82s ->  3744.22s] side. One thing I do want to touch on, it's about early assignment. When your short leg goes in the
[ 3744.22s ->  3753.82s] money, the option buyer has the right by definition to exercise that option, which means that you'll get
[ 3753.82s ->  3757.28s] assigned. So if you're on the put side, you'll buy 100 shares. On the call side, you'll sell 100 shares.
[ 3757.46s ->  3761.10s] That can happen at any time during the option contract. So that's why it's called early assignment
[ 3761.10s ->  3766.68s] because it's not at the point of expiration. This is the in the money. This is the one option in the
[ 3766.68s ->  3770.36s] money situation that we talked about in the beginning of this video. And it's a real risk
[ 3770.36s ->  3774.72s] that happens. The first time it happened to me, I damn near lost my mind because I didn't really
[ 3774.72s ->  3780.24s] comprehend what was happening. My brain kind of just blanked out. My honest advice here is to just
[ 3780.24s ->  3786.72s] not deal with it, which means that if one leg of your option ever goes in the money, you close out
[ 3786.72s ->  3791.92s] that spread immediately. Don't risk it. If you follow the stop loss principle that we talked about
[ 3791.92s ->  3798.52s] earlier in this video, you should never have a leg that goes in the money. But if it does, do not risk
[ 3798.52s ->  3803.04s] it. Just close it. It's not worth the headache. It's not worth the stress of early assignment because
[ 3803.04s ->  3806.78s] when it happens, it will be very stressful. And I would just recommend that you guys avoid this
[ 3806.78s ->  3811.42s] altogether. It's completely avoidable. It's much better to just take the loss and move on than it
[ 3811.42s ->  3816.30s] is to have to stress about it. In my more advanced strategies, I actually don't use Delta in the same
[ 3816.30s ->  3821.32s] way that we did in the beginner strategy. And let me explain to you why on both the put side and the
[ 3821.32s ->  3825.68s] call side. I can't actually find this article anymore. I reference this a lot, even in my other
[ 3825.68s ->  3831.34s] videos. I'm going to use one of my old videos. TastyTrade actually did a study from 2005 to all
[ 3831.34s ->  3838.92s] the way to 2017, I believe. And they basically mapped out all the deltas on SPY using 45 days to
[ 3838.92s ->  3844.78s] expiry and then measured what the actual percentages of it being in the money is. The overall takeaway here is
[ 3844.78s ->  3850.04s] on the put side, you can see a 15 delta should usually equate to a 15% probability in the money.
[ 3850.68s ->  3856.38s] But the call side is actually 19% and the put side is 8%. You see, same thing with 30, 40, and 50. The
[ 3856.38s ->  3863.52s] calls are much higher than the deltas by 4%, 10%, 10%, 13%. The further out of the money you are, the higher
[ 3863.52s ->  3872.72s] the percentage differences are. And on the put side, they're a lot lower 20, 26, 37 than the actual delta.
[ 3872.72s ->  3877.60s] So the explanation for this is actually really simple, right? During that timeframe, S&P 500
[ 3877.60s ->  3883.40s] and the overall market just in general has been in a general upswing, right? So it's more likely for
[ 3883.40s ->  3888.02s] your options that are out of the money on the put side to be out of the money at the time of
[ 3888.02s ->  3893.18s] expiration and your calls to be in the money by the time of expiration, just because the market
[ 3893.18s ->  3897.56s] naturally goes up, right? This is just the natural flow of the market. And this is true for most
[ 3897.56s ->  3902.82s] situations. The first thing we'll talk about is on the put side. What you're actually seeing here
[ 3902.82s ->  3911.22s] is the market tends to overestimate the amount of risk associated with selling puts. And so this is
[ 3911.22s ->  3917.04s] actually one of the main reasons why I do not like selling calls, mainly because the market is
[ 3917.04s ->  3921.74s] underestimating the amount of risk that I'm taking on. I'll show you guys how I sell calls later on in
[ 3921.74s ->  3929.49s] this video, but this experiment demonstrates two things. One is if I'm selling puts, I can actually
[ 3929.49s ->  3933.65s] take on a lot more risk because the market technically always goes up, right? So I'm
[ 3933.65s ->  3939.33s] actually bumping my probability of profit further into the money. On the flip side, I don't sell calls
[ 3939.33s ->  3944.09s] very often because the market is underestimating risk. So I'm actually getting less reward for
[ 3944.09s ->  3949.85s] more risk, which ultimately means that your put credit spread should be your dominant player
[ 3949.85s ->  3955.03s] in generating income and generating gains, not your call side. The call side is very selective
[ 3955.03s ->  3961.27s] and I'll show you exactly when to use them later on, which then leads me to, I guess, a more
[ 3961.27s ->  3966.61s] technical part of trading. So by learning how to trade with technical analysis, not only can I bump up
[ 3966.61s ->  3972.65s] my credit, I can also reduce that stop loss from the 50 to 100% that we said originally to something
[ 3972.65s ->  3978.47s] that's even less. So let me show you how to do that first with TA. And this isn't going to be a
[ 3978.47s ->  3985.47s] masterclass of TA. But if you want to learn how to trade technical analysis, I made a 75 minute
[ 3985.47s ->  3990.67s] long video detailing everything there is to know about how to trade with TA. So make sure you guys
[ 3990.67s ->  3995.41s] check that out linked in the upper right hand corner right here. With this section, with technical
[ 3995.41s ->  3998.83s] analysis, I'm going to try and keep it as simple as possible. Keep this in the back of your mind.
[ 3998.97s ->  4002.17s] One, we're trying to increase our win rate as much as possible. Two, we're trying to increase the credit
[ 4002.17s ->  4006.85s] we can receive. And three, we're trying to reduce the amount of risk or the downside that we have
[ 4006.85s ->  4011.63s] when we enter a spread. One of the best ways to use credit spreads as a way to trade momentum,
[ 4012.35s ->  4016.43s] which means that if it's in an upswing, right, it's going up, I want to trade up. If it's going
[ 4016.43s ->  4021.71s] down, I want to trade down. That sounds very obvious, right? And the easiest way to do that
[ 4021.71s ->  4025.77s] is to find stocks that are very predictable, right? So I like to call this predictability.
[ 4026.27s ->  4031.99s] So you head over to the charts and you can see what I mean. There are certain charts that have very
[ 4031.99s ->  4037.63s] clean looking charts where you can go and see like, yeah, it's obvious that this chart is in an upswing,
[ 4037.69s ->  4043.53s] it's going up. And it's obvious when things are going down. So if you look at this, the S&P 500,
[ 4043.71s ->  4047.91s] right? Generally speaking, it's very obvious to identify uptrends, right? Downtrends, uptrends,
[ 4047.91s ->  4053.05s] and downtrends. Take for example, this, this upstream right here. I saw that there is a lot of
[ 4053.05s ->  4058.25s] buying power on this day right here on October 30th, 2023. So I decided to enter into put credit
[ 4058.25s ->  4063.25s] spread. And if I had the simplest trading strategy, which is I sell credit spreads every
[ 4063.25s ->  4069.05s] single week with a trend for a month out, it's highly probable that you will win every single
[ 4069.05s ->  4074.09s] week until April 8th. Even if you sold right at the money, that's around a six month win streak just
[ 4074.09s ->  4079.73s] by doing nothing but following the trend. However, if you didn't take into context the charts and you
[ 4079.73s ->  4085.95s] decided to short the market on August 30th, and you sold out of the money every single week for a month
[ 4085.95s ->  4091.89s] out, you would have lost every single trade for that six months. So this is why you have to be
[ 4091.89s ->  4098.59s] able to one, identify the trend, and two, be able to have a chart that's predictable enough for you to
[ 4098.59s ->  4103.91s] be able to write that wave up until the music stops. And this is why we have to learn a little bit about
[ 4103.91s ->  4107.91s] technical analysis, because this allows us to find the right stocks to trade credit spreads on.
[ 4108.21s ->  4113.87s] So I'll give you another example. A lot of blue chip stocks are usually very predictable, because they
[ 4113.87s ->  4117.85s] usually have high correlation with the S&P 500. So Microsoft is another one, right? You can see
[ 4117.85s ->  4122.47s] the chart's pretty relatively not volatile, pretty predictable. When it's in an upswing, you know it's
[ 4122.47s ->  4127.07s] an upswing. When it's in a downswing, right here, you can see that it's in a downswing. Double top
[ 4127.07s ->  4132.52s] random momentum ran down, right? When it's now in an upswing, it's in an upswing. If you go to like
[ 4132.52s ->  4140.64s] meta, it's the same exact thing, right? Pretty predictable. You go to Nvidia, also very predictable.
[ 4140.64s ->  4150.75s] Upswing, downswing, upswing. Compare that to a stock like Tesla. Tesla is very hard to identify trends,
[ 4150.81s ->  4155.29s] right? It's sometimes an upswing, sometimes a downswing. I can't really tell you which side
[ 4155.29s ->  4159.57s] of the trade to be on, because the charts are kind of messy. This is what happens when there's a lot of
[ 4159.57s ->  4164.51s] volatility in the charts, right? It's very, very messy. And if you wanted to sell puts, you might lose.
[ 4164.57s ->  4169.29s] If you sell calls, you also might lose. It's just not very clean. And so I stay away from charts like this,
[ 4169.29s ->  4175.97s] because it makes my life a lot more difficult. And especially for beginners. With this many swings,
[ 4176.31s ->  4181.29s] your spreads will change pricing a lot week by week, right? And so you sometimes will be caught going,
[ 4181.39s ->  4186.39s] hey, should I exit? Should I not exit? Mainly because it's very hard to predict. And you don't
[ 4186.39s ->  4190.33s] want to stress yourself out. You want to put yourself in those positions. So just stay away from charts that
[ 4190.33s ->  4195.49s] are not very predictable. So the next logical question is, how do we identify how predictable a stock is?
[ 4195.49s ->  4199.19s] And if you really want the whole story, go check out that masterclass that I'll link in the upper
[ 4199.19s ->  4204.51s] right hand corner. But I'm going to give you guys the shortcut here. On my chart, I have the 20 period
[ 4204.51s ->  4208.31s] moving average, the one in yellow, 50 period moving average is the one in blue, 200 period moving
[ 4208.31s ->  4215.38s] average is the one in green. Keep in mind this chart right here, you can see how much the yellow one
[ 4215.38s ->  4220.18s] moves and the blue one moves. It goes from a negative slope to a positive slope to a negative slope to a
[ 4220.18s ->  4223.82s] positive. Kind of looks like a roller coaster, right? Same thing with the blue one. It's like a roller coaster.
[ 4223.82s ->  4232.92s] If you go to Nvidia, you can see how less volatile the lines are. It's predominantly in an upswing going
[ 4232.92s ->  4240.02s] upwards with small downturns that are not as steep as Tesla. And then it goes back up. The blue line
[ 4240.02s ->  4245.16s] is always technically in an upswing. Next one is you go to TSMC, you can see the same thing, right? It's
[ 4245.16s ->  4251.20s] up, blue is up, never turned negative. The yellow, when it turns negative, it's not as sharp as the other
[ 4251.20s ->  4257.62s] one. And if you go to S&P 500, you can see the same thing, right? Now, if you want another example
[ 4257.62s ->  4262.20s] of high volatility, that's not a very clean stock, you can take a look at it like AMD. AMD is very
[ 4262.20s ->  4266.40s] volatile, right? It goes up, it goes down, it goes up, it goes down. Like it's hard for you to trade
[ 4266.40s ->  4272.21s] this because you just don't know what side of the trade to be on. So avoid stocks that look like this,
[ 4272.59s ->  4277.41s] find very stable moving averages to trade upwards. By doing this, you'll have a very high win rate.
[ 4277.41s ->  4280.47s] You'll keep winning, winning, winning, winning, winning, winning, winning until you don't. And that's
[ 4280.47s ->  4285.89s] fine. Okay, you can win 20 trades and then lose two. You still come out ahead. The next concept I
[ 4285.89s ->  4292.17s] want to introduce is to help us increase the amount of credit that we collect when we do win. And there
[ 4292.17s ->  4299.13s] are certain situations where you can get a lot of credit for maybe even less risk. And I want to
[ 4299.13s ->  4303.93s] introduce this concept called volatility. I know we talked about volatility when we're choosing stocks,
[ 4304.15s ->  4307.03s] right? Some stocks are more volatile than others. You can see that in the charts that we just
[ 4307.03s ->  4313.49s] talked about. But this volatility on the stock also changes as stocks go up and down, right? As time
[ 4313.49s ->  4317.15s] goes up. We want to head over to thinkorswim right now because thinkorswim actually has a really good
[ 4317.15s ->  4322.63s] indicator for us to add that allows us to track implied volatility to show you how impactful this is.
[ 4323.13s ->  4328.51s] If you're on thinkorswim, what you can do is you can go and chart out what the implied volatility is
[ 4328.51s ->  4335.79s] by looking for the implied volatility indicator and adding that to any one of these. And you'll see that
[ 4335.79s ->  4341.43s] pop up right now. And this is essentially what implied volatility looks like as stock markets
[ 4341.43s ->  4346.87s] or stocks go up or down. Implied volatility will also go up or down depending on price action.
[ 4347.03s ->  4351.77s] So one of the main things about IV to understand here is that when IV is high, your options are priced
[ 4351.77s ->  4357.57s] higher, right? You get more bang for your buck. But when IV is low, you get less money because the
[ 4357.57s ->  4365.45s] market is expecting less of a move. So in this case for a specific stock, if an IV on a stock increases,
[ 4365.45s ->  4369.51s] because volatility increases, for example, when it comes to earnings, and we'll talk about earnings
[ 4369.51s ->  4375.19s] in this video as well, then because the market is pricing in more of a move, your options are going
[ 4375.19s ->  4380.87s] to be more expensive. If there is like no volatility, then your options are going to be priced cheaper.
[ 4380.99s ->  4386.03s] So when you sell it, you won't get as much money. So a very simple concept here is theoretically,
[ 4386.03s ->  4390.41s] if we can track implied volatility, you want to sell it when implied volatility is high,
[ 4390.41s ->  4396.65s] so that when the IV drops, even if there's no change in price, your option prices will drop,
[ 4396.81s ->  4402.25s] which means that option sellers will make money. A very simple action chart will be when IV is high,
[ 4402.33s ->  4406.47s] you want to be selling options. And when IV is low, you want to actually be buying options. Then if
[ 4406.47s ->  4409.85s] something were to happen, then your option prices will just increase in value.
[ 4410.21s ->  4415.65s] And so by looking just at the implied volatility chart, how do we know when these peaks will happen?
[ 4415.65s ->  4420.17s] Because we don't want to be selling here, we want to be selling here. But if you were to,
[ 4420.57s ->  4423.95s] for example, go all the way back here, how do I know that this is not going to be the peak?
[ 4424.55s ->  4429.35s] And that this isn't going to continue to go up? I can tell you that there's actually a very
[ 4429.35s ->  4434.07s] relatively simple way to do so. So we're going to pull up implied volatility and want to look at
[ 4434.07s ->  4437.55s] price action. So let's just look at this one here, because it's just easier to understand.
[ 4437.85s ->  4443.21s] So this one is correlates to this candlestick right here. And what's special about this candlestick?
[ 4443.21s ->  4448.24s] Right? This is what the low previously was. So that's an area of support. Let's take a look at
[ 4448.24s ->  4456.16s] another one. Let's look at this one right here. Oh, this is potentially an area of support. Why?
[ 4456.28s ->  4463.13s] This is a 200-week moving average. It's an area of support. What about this little peak right here?
[ 4463.39s ->  4468.84s] Area of support, right? This is where it currently was, previously was. And what about this right here?
[ 4468.90s ->  4474.46s] It peaked right here. Area of support. And it draws because the market went up. And what happened to
[ 4474.46s ->  4480.57s] this one? Oh, this is a potential area of resistance. And then let's look at another
[ 4480.57s ->  4484.87s] one. This one. Boom. What is this? Resistance, right? This is where it would use. This is the
[ 4484.87s ->  4488.57s] resistance where it was before. The market entered this level. And they're like, hey, it might sell
[ 4488.57s ->  4493.23s] off. We can do the same exercise on S&P 500. You can do the same exercise on any other stock that you
[ 4493.23s ->  4496.83s] want. So you can see these peaks usually happen in areas of supports and resistances.
[ 4497.57s ->  4501.39s] So you can see that there is some correlation between areas of supports and resistances
[ 4501.39s ->  4506.93s] with increases in implied volatility. Now let's go back to the definition of implied volatility
[ 4506.93s ->  4514.51s] to understand why that is. IV is the market's prediction or expectation of how much a stock
[ 4514.51s ->  4521.39s] will move during a specific time. So when a stock enters these areas of supports and resistances,
[ 4521.53s ->  4527.23s] otherwise known as supply and demand, the market is expecting that there's going to be a larger move
[ 4527.23s ->  4530.21s] because that's an area where most people are going to be buying and selling their stocks.
[ 4530.21s ->  4534.39s] And you can see that it is often correlated with an increase in volume, which is an increase in
[ 4534.39s ->  4538.43s] activity. In general, we want to be selling in these areas of supports and resistances as
[ 4538.43s ->  4542.93s] credit spread traders because we can then crush IV. The strategy is actually called IV crushing.
[ 4543.57s ->  4549.81s] And it's very popular because when we're selling options, we want implied volatility to drop,
[ 4549.93s ->  4554.43s] which means that it not only increases the amount of credit that we collect, but it also
[ 4554.43s ->  4559.45s] increases our chances of winning because it decreases our risk. So we're going to jump back to the
[ 4559.45s ->  4564.37s] charts and we're going to go back to the daily view. So let's assume that you had the wherewithal
[ 4564.37s ->  4570.33s] on this day right here, which is August 5th, to want to sell a credit spread because why? It's
[ 4570.33s ->  4576.23s] entered this layer area of support again, right? Which you saw on April 25th, 1, 2, and that's
[ 4576.23s ->  4582.21s] re-entering this area. And so on August 5th, you're like, hey, I want to maybe potentially enter a trade.
[ 4582.21s ->  4588.25s] So we'll go to August 5th, which is on Monday. And we're going to look and we'll jump to later
[ 4588.25s ->  4592.03s] in the afternoon so we can take a look at the price action. And we're going to drop it down to
[ 4592.03s ->  4598.99s] the 30 minutes. Let's assume here, 1130. So we'll drop back to 1130 that we were able to pick up that
[ 4598.99s ->  4609.09s] spike on volatility right here. Volatility is at 38%. We're at 394.66. So let's assume here on this day
[ 4609.09s ->  4614.55s] that we're going to trade, we'll do the 13, the 18 day out one. Let's just actually sell this in the
[ 4614.55s ->  4620.60s] money just to demonstrate, right? We'll go to 395 here. So you're making around $250 on this trade,
[ 4620.98s ->  4626.24s] which is pretty good as you would expect for being in the money. Let's jump forward one day
[ 4626.24s ->  4632.54s] because we know the next day the market actually went up. So we'll go to the sixth at 1130. We'll
[ 4632.54s ->  4637.12s] jump over to the chart just to double check. You can see implied volatility gets crushed. We're at 0.29.
[ 4637.12s ->  4643.08s] It was at 394 before. Now we're at 404. And take a look at the pricing. We're at 162 now. I want
[ 4643.08s ->  4648.96s] from 250 to 162. And see, by having this stock move in the right direction alongside with implied
[ 4648.96s ->  4655.10s] volatility getting crushed, you made almost $100 per spread on this one day. And that's not even
[ 4655.10s ->  4661.06s] the best part. Let me show you what happens when Ivy gets crushed and the stock actually moves
[ 4661.06s ->  4665.66s] against you. This is actually one of my favorite strategies, my favorite ways to sell credit
[ 4665.66s ->  4672.92s] spreads. On this day on 730, volatility spiked and it subsequently dropped. And the reason we want to
[ 4672.92s ->  4679.10s] look at this one is because if you zoom in here, volatility dropped while stock price actually ended
[ 4679.10s ->  4685.60s] up lower. So what we're going to do is we'll go to on demand on thinkorswim. And we're going to look
[ 4685.60s ->  4691.32s] at the historical pricing for a credit spread on July 30th and July 31st. So we'll go to July 30th
[ 4691.32s ->  4699.66s] here. And we're going to look at it at 10 AM. And I'll show you why. And we're going to drop it
[ 4699.66s ->  4705.88s] down to 30 minutes. This implied volatility chart will work on any timeframe. And just to reiterate,
[ 4706.06s ->  4710.74s] right, it enters a level of support, it spikes, enters a level of support, it spikes, enters a level
[ 4710.74s ->  4717.26s] of support, which we're in, it will spike. So let's assume that at 10 AM, this is where it re-entered
[ 4717.26s ->  4721.88s] this level of support, it hit the 4.17 low of the previous couple of days. And you're like,
[ 4721.92s ->  4727.76s] hey, I want to trade this area of support because I like the price action. And on top of that,
[ 4727.84s ->  4732.40s] volatility has peaked again at the same level as it was before. I think this might be a good trade.
[ 4733.23s ->  4738.25s] So we'll go to trade. And just for simplicity's sake, we're going to look for something a little
[ 4738.25s ->  4742.33s] bit closer. So let's just do the August 16th. And we're going to choose something relatively
[ 4742.33s ->  4747.37s] aggressive, right? We're at 4.18. Let's just do 4.10 for demonstration purposes.
[ 4748.52s ->  4752.02s] For this one, you'll collect around $190 for around two and a half weeks.
[ 4753.29s ->  4758.51s] Remember, implied volatility is really high. It's at 38.34%. In around two weeks, you can get around
[ 4758.51s ->  4764.91s] 70% ROI on this credit spread. Microsoft only has to draw up eight points and see what happens.
[ 4765.51s ->  4771.15s] So we're going to move forward one day to July 31st. And we're going to take a look at the chart.
[ 4771.93s ->  4777.73s] So remember, at 10 AM, it's at the low of the day. Again, it's around 4.14 and 55 cents.
[ 4777.73s ->  4783.77s] So Microsoft actually lost four points in value. But what you will see is this day right here,
[ 4784.07s ->  4790.87s] implied volatility plummeted from 33 all the way down to 25. So we lost three points. But look at
[ 4790.87s ->  4796.25s] our option pricing. We actually end up making money. We're up $20 on this trade, even though
[ 4796.25s ->  4803.29s] Microsoft fell by four points because implied volatility went from almost 40 to 25%. So let's do
[ 4803.29s ->  4808.37s] the same example. Let's just go up one spread to 405, 400, just for another example. We're still
[ 4808.37s ->  4815.55s] really aggressive, right? We're at $162 to spread. Let's move it forward one day and see what happens.
[ 4816.39s ->  4822.13s] It's at 132 now. So we dropped another $30, even though Microsoft fell by four points.
[ 4822.13s ->  4829.21s] And let me explain briefly what just happened. IV is the market's anticipation or expectation of how
[ 4829.21s ->  4836.33s] much the underlying stock should move. And so if it doesn't move as much, even if it moves against
[ 4836.33s ->  4841.15s] you, you're actually winning on your trade as an option seller because the option price should
[ 4841.15s ->  4847.11s] decrease. The only real time you can lose in that situation is if the actual volatility is higher than
[ 4847.11s ->  4852.31s] what implied volatility is projecting and the stock moves against you. The market anticipated,
[ 4852.53s ->  4857.67s] for example, a five point move, but the market only moved two points. This is one of my favorite
[ 4857.67s ->  4863.47s] ways to trade credit spreads. And this kind of leads us to a perfect segue into earnings, because
[ 4863.47s ->  4868.39s] during earnings, IV actually spikes a lot. So selling into earnings is actually a mixed bag.
[ 4868.87s ->  4872.89s] Some people love it. Some people hate it. Personally speaking, I actually don't mind it. There's
[ 4872.89s ->  4879.53s] actually empirical evidence that has proven that the market tends to overestimate volatility
[ 4879.53s ->  4883.99s] during earnings. There's this paper about how auction pricing fluctuates around earning
[ 4883.99s ->  4889.51s] announcements. One of the largest takeaways for this is the market tends to overestimate volatility
[ 4889.51s ->  4894.55s] when it comes into these significant events such as earnings. My favorite way to sell earnings is
[ 4894.55s ->  4899.27s] actually when stocks are in these areas of support, like we just saw with that same example.
[ 4899.27s ->  4904.15s] So the reason I love selling credit spreads during earnings when it's around these areas of support
[ 4904.15s ->  4912.55s] is because from a technical perspective, there's a higher likelihood that buyers will step in and
[ 4912.55s ->  4918.25s] push the price up, especially if earnings isn't as bad as expected. And even if earnings was worse
[ 4918.25s ->  4923.63s] than anticipated, there could still be people that step in and buy. That support will often absorb
[ 4923.63s ->  4927.19s] the move. I'm relying on market structure to help me as well.
[ 4927.19s ->  4931.29s] So the last caveat here is when I'm selling credit spreads, I like to open up credit spreads
[ 4931.29s ->  4937.05s] the week of earnings for four weeks out. However, I do not like leaving my options
[ 4937.05s ->  4943.31s] during earnings. I only open up credit spreads. I close my credit spreads when they're the week of
[ 4943.31s ->  4948.87s] earnings because I can't absorb the volatility. I don't sell credit spreads hoping for a drop in
[ 4948.87s ->  4953.77s] volatility. I sell them where I believe buyers are waiting. That's essentially what trading with
[ 4953.77s ->  4959.05s] structured trading with technical analysis helps us do and helps us refine our edge and push up that
[ 4959.05s ->  4964.51s] win rate even more. And I want to demonstrate how I apply these principles, these technical analysis
[ 4964.51s ->  4970.29s] principles into my own trading. So the first thing I want to kind of touch on here is as you can see
[ 4970.29s ->  4977.63s] from my trades, all of these are put credit spreads. Not a single one of these trades here
[ 4977.63s ->  4984.53s] is a call credit spread. And I kind of alluded to this earlier on in the video where I said I don't
[ 4984.53s ->  4989.53s] like trading calls. I would much rather just be trading the trend, which in most cases is going
[ 4989.53s ->  4995.39s] to be an uptrend. Hence why we still put credit spreads in most situations. However, there are two
[ 4995.39s ->  5002.09s] very specific situations where I sell calls. So let's touch briefly on them. The main one is when the
[ 5002.09s ->  5007.95s] trend is down. So as you can kind of see, and this is just the S&P 500, you can see most of the time
[ 5007.95s ->  5012.55s] the market's in an uptrend. I don't want to beat that horse to death. But there are times where the
[ 5012.55s ->  5018.09s] market pulls back right here, here, here. And these pullbacks are usually pretty quick. So from that,
[ 5018.15s ->  5023.47s] you can tell, one, I have to be able to identify when the trend turns negative. And two, I have to be
[ 5023.47s ->  5029.31s] able to get out pretty quickly because the downtrend usually moving a lot faster than the uptrend.
[ 5029.31s ->  5033.97s] So this is where technical analysis really comes in, where you have to understand a little bit about
[ 5033.97s ->  5039.43s] how market moves to be able to kind of time these trades. And this is why call credit spreads a lot
[ 5039.43s ->  5043.71s] harder because it's a lot less forgiving. And so I'll give you guys a quick example. I'm not going
[ 5043.71s ->  5049.27s] to go through a whole TA course. Again, if you guys want to check out how to trade using TA to find more
[ 5049.27s ->  5056.07s] of these trades, link in the upper right hand corner like it was before. One of the main drivers of TA
[ 5056.07s ->  5061.15s] is to look at candlestick patterns. Is there a pattern that will allow me to enter on the bear
[ 5061.15s ->  5065.73s] side where it shows weakness? For example, right here, this is a very bearish signal, right? A
[ 5065.73s ->  5069.91s] market goes up and it had a bearish engulfing candlestick. So on this candlestick open, I
[ 5069.91s ->  5077.28s] probably sell a cost spread. I would enter the trade right here at 4540. And then I would basically
[ 5077.28s ->  5087.24s] get out when it gets to 4,000. Maybe I might write it down to 3,500. But because this is a 20 period
[ 5087.24s ->  5092.86s] moving average, and it has historically respected 20 period moving average as support, I probably
[ 5092.86s ->  5101.66s] wouldn't take more risk on and wait until it falls all the way down to here. Another one is right here.
[ 5101.74s ->  5106.34s] And this is what we would call a evening star pattern. So on this candlestick break right here,
[ 5106.34s ->  5111.00s] once it breaks past this low at 5750, I would then enter a trade on the call side and again,
[ 5111.06s ->  5116.82s] write it down to 5,300. And the main difference here is I would probably just take profit the moment
[ 5116.82s ->  5124.56s] it hits 5,300, because I'm not sure if the market's going to rebound there or not. Because it moves so
[ 5124.56s ->  5129.48s] much quicker, I need to spend less time in the trade. So I'm going to take the win and get out.
[ 5129.94s ->  5136.34s] Now, the second situation is when I already have an existing put credit spread, and I want to sell
[ 5136.34s ->  5141.44s] a call credit spread on top of it. This is what we call an iron condor. The reason that iron condors
[ 5141.44s ->  5148.10s] are so popular is because if you sell it for the same date, you can't risk more money. So for example,
[ 5149.06s ->  5155.32s] if I go to TSMC, if I give you an example, let's go to TSMC. And I, for example, have a 270,
[ 5155.32s ->  5161.56s] 265 put credit spread. I'm risking maybe 400 bucks on this trade. And at the same time,
[ 5161.58s ->  5168.74s] I open up a 300, 305 credit spread for the same date. I collect the same $100. And so I'm also
[ 5168.74s ->  5175.82s] risking $400 on this call credit spread. If I open up them separately, I will be at a $400 risk
[ 5175.82s ->  5182.18s] and a $400 risk and $100 profit and $100 profit on both. But if I open them together, since they
[ 5182.18s ->  5189.46s] expire at the same time, my profit potential is now $200. So my risk is now at $300. And the reason
[ 5189.46s ->  5195.74s] for that is very simple. Market can't both be above the call credit spread and be below the put credit
[ 5195.74s ->  5200.86s] spread at the same time. So the worst case scenario is I only lose on one leg. Quote unquote, risk to
[ 5200.86s ->  5207.14s] reward is lower. Now, for me, I don't necessarily agree with that, mainly because if I sell a call
[ 5207.14s ->  5211.38s] credit spread and the market's in the uptrend, it's likelier that I'm going to lose on the call
[ 5211.38s ->  5215.84s] credit spread than I am on the put credit spread. So that loss, let's assume that it's 50 bucks on
[ 5215.84s ->  5220.66s] the cost side, and I'm still only collecting 100 on the put side. That means that I actually end up
[ 5220.66s ->  5226.40s] only making 50 bucks overall, when I could have just made 100 bucks by not opening up the call
[ 5226.40s ->  5230.84s] credit spread. However, that doesn't mean that I don't open up iron condors. I
